,Symbol,instrument_token,date,open,high,low,close,volume
41,APLAPOLLO,6599681.0,2025-04-22,1605.0,1647.4,1590.4,1621.6,944710
42,APLAPOLLO,6599681.0,2025-04-23,1635.0,1644.9,1600.0,1623.8,445962
43,APLAPOLLO,6599681.0,2025-04-24,1632.8,1640.0,1616.6,1629.9,379340
44,APLAPOLLO,6599681.0,2025-04-25,1630.0,1646.9,1580.0,1616.9,574766
45,APLAPOLLO,6599681.0,2025-04-28,1610.0,1632.0,1603.6,1618.2,194906
46,APLAPOLLO,6599681.0,2025-04-29,1618.2,1637.7,1594.3,1600.2,310487
47,APLAPOLLO,6599681.0,2025-04-30,1609.9,1639.8,1600.2,1619.8,500040
48,APLAPOLLO,6599681.0,2025-05-02,1619.8,1630.0,1582.1,1598.8,407488
49,APLAPOLLO,6599681.0,2025-05-05,1600.8,1629.1,1595.1,1618.3,243461
50,APLAPOLLO,6599681.0,2025-05-06,1618.3,1637.2,1596.8,1614.0,368713
51,APLAPOLLO,6599681.0,2025-05-07,1605.0,1677.0,1604.8,1663.0,1146154
52,APLAPOLLO,6599681.0,2025-05-08,1704.9,1709.9,1638.7,1663.3,2051656
53,APLAPOLLO,6599681.0,2025-05-09,1616.1,1676.1,1616.1,1655.7,416776
54,AUBANK,5436929.0,2025-04-11,560.0,564.85,550.85,557.1,2454627
55,AUBANK,5436929.0,2025-04-15,565.0,579.1,553.25,576.0,3321684
56,AUBANK,5436929.0,2025-04-16,575.95,583.5,566.0,582.35,2741238
57,AUBANK,5436929.0,2025-04-17,582.35,591.3,576.4,586.55,2759263
58,AUBANK,5436929.0,2025-04-21,592.8,641.75,592.0,623.6,9059537
59,AUBANK,5436929.0,2025-04-22,623.8,626.8,610.5,613.8,4335283
60,AUBANK,5436929.0,2025-04-23,620.0,669.9,620.0,665.45,20564151
61,AUBANK,5436929.0,2025-04-24,658.5,694.8,655.6,681.05,11937594
62,AUBANK,5436929.0,2025-04-25,681.0,681.0,662.4,675.15,4093320
63,AUBANK,5436929.0,2025-04-28,673.0,690.0,665.05,688.4,3906817
64,AUBANK,5436929.0,2025-04-29,690.0,713.0,690.0,706.05,5340417
65,AUBANK,5436929.0,2025-04-30,707.0,707.0,675.85,678.6,3436267
66,AUBANK,5436929.0,2025-05-02,680.0,688.45,674.25,676.4,4553653
67,AUBANK,5436929.0,2025-05-05,666.0,683.45,655.5,678.6,11773963
68,AUBANK,5436929.0,2025-05-06,679.5,688.0,668.6,671.75,2322138
69,AUBANK,5436929.0,2025-05-07,665.05,688.5,663.45,687.6,2398908
70,AUBANK,5436929.0,2025-05-08,688.0,711.0,685.9,689.0,3156954
71,AUBANK,5436929.0,2025-05-09,675.0,690.85,671.6,687.0,3087519
72,AARTIIND,1793.0,2025-04-11,367.05,387.1,362.8,382.95,2925148
73,AARTIIND,1793.0,2025-04-15,387.9,401.5,386.1,398.35,2101013
74,AARTIIND,1793.0,2025-04-16,399.0,407.8,396.05,404.2,1527743
75,AARTIIND,1793.0,2025-04-17,402.95,405.9,398.3,399.75,1260779
76,AARTIIND,1793.0,2025-04-21,401.1,426.5,399.05,421.65,3765360
77,AARTIIND,1793.0,2025-04-22,427.0,444.8,421.95,434.15,5603403
78,AARTIIND,1793.0,2025-04-23,436.35,446.0,428.0,432.85,1894189
79,AARTIIND,1793.0,2025-04-24,435.0,448.95,433.8,442.35,5041220
80,AARTIIND,1793.0,2025-04-25,443.4,448.0,420.35,428.95,2779356
81,AARTIIND,1793.0,2025-04-28,428.95,435.0,423.5,433.65,1034923
82,AARTIIND,1793.0,2025-04-29,433.9,438.35,428.0,430.8,790637
83,AARTIIND,1793.0,2025-04-30,430.0,430.65,418.6,421.25,724695
84,AARTIIND,1793.0,2025-05-02,421.25,434.5,420.0,426.65,837073
85,AARTIIND,1793.0,2025-05-05,426.65,451.9,424.05,450.4,2712717
86,AARTIIND,1793.0,2025-05-06,453.1,453.9,433.0,435.3,2324315
87,AARTIIND,1793.0,2025-05-07,425.0,460.65,425.0,458.45,3764138
88,AARTIIND,1793.0,2025-05-08,458.4,470.9,440.75,448.55,3544523
89,AARTIIND,1793.0,2025-05-09,445.0,466.1,437.05,451.6,5519330
90,ADANIENSOL,2615553.0,2025-04-11,860.7,863.35,833.75,844.8,1878535
91,ADANIENSOL,2615553.0,2025-04-15,855.65,889.6,851.45,887.4,2537147
92,ADANIENSOL,2615553.0,2025-04-16,884.9,903.0,881.05,895.15,2669664
93,ADANIENSOL,2615553.0,2025-04-17,896.05,937.0,891.65,914.15,3849304
94,ADANIENSOL,2615553.0,2025-04-21,924.0,949.0,915.45,937.5,2153406
95,ADANIENSOL,2615553.0,2025-04-22,941.9,942.75,926.0,929.6,1654173
96,ADANIENSOL,2615553.0,2025-04-23,935.7,942.15,901.6,938.8,2500136
97,ADANIENSOL,2615553.0,2025-04-24,940.0,971.7,935.0,961.7,3695638
98,ADANIENSOL,2615553.0,2025-04-25,978.0,981.0,905.9,914.35,5736784
99,ADANIENSOL,2615553.0,2025-04-28,914.0,941.6,904.0,925.3,2404027
100,ADANIENSOL,2615553.0,2025-04-29,929.9,939.85,912.05,917.65,1466481
101,ADANIENSOL,2615553.0,2025-04-30,919.7,919.7,892.0,899.65,1191673
102,ADANIENSOL,2615553.0,2025-05-02,900.05,929.85,900.05,907.15,2065515
103,ADANIENSOL,2615553.0,2025-05-05,911.0,980.85,909.95,937.2,5711254
104,ADANIENSOL,2615553.0,2025-05-06,939.0,941.5,901.1,907.4,2569364
105,ADANIENSOL,2615553.0,2025-05-07,878.0,907.0,865.1,871.6,5712060
106,ADANIENSOL,2615553.0,2025-05-08,880.05,886.7,826.3,839.0,3262818
107,ADANIENSOL,2615553.0,2025-05-09,811.0,834.6,806.1,827.1,2639860
108,ADANIENT,6401.0,2025-04-11,2303.05,2343.5,2281.0,2321.4,981463
109,ADANIENT,6401.0,2025-04-15,2375.0,2440.0,2359.0,2418.2,1145125
110,ADANIENT,6401.0,2025-04-16,2400.0,2428.0,2382.9,2415.6,889949
111,ADANIENT,6401.0,2025-04-17,2418.0,2448.6,2392.0,2418.1,1054797
112,ADANIENT,6401.0,2025-04-21,2426.1,2464.9,2395.5,2442.7,782559
113,ADANIENT,6401.0,2025-04-22,2458.9,2483.4,2441.0,2445.5,766567
114,ADANIENT,6401.0,2025-04-23,2460.0,2473.8,2421.2,2453.6,672262
115,ADANIENT,6401.0,2025-04-24,2450.0,2461.4,2425.1,2442.5,596696
116,ADANIENT,6401.0,2025-04-25,2450.1,2459.5,2323.5,2354.3,1414809
117,ADANIENT,6401.0,2025-04-28,2346.0,2402.0,2337.6,2369.8,681421
118,ADANIENT,6401.0,2025-04-29,2392.0,2400.0,2325.6,2330.6,670730
119,ADANIENT,6401.0,2025-04-30,2331.4,2340.0,2285.0,2301.3,837464
120,ADANIENT,6401.0,2025-05-02,2349.9,2372.4,2289.4,2294.2,1958739
121,ADANIENT,6401.0,2025-05-05,2312.6,2497.0,2297.8,2455.5,4227194
122,ADANIENT,6401.0,2025-05-06,2454.0,2463.2,2343.5,2354.0,1524692
123,ADANIENT,6401.0,2025-05-07,2315.0,2379.5,2315.0,2353.1,1012640
124,ADANIENT,6401.0,2025-05-08,2362.0,2367.8,2260.0,2285.3,1380069
125,ADANIENT,6401.0,2025-05-09,2240.0,2273.1,2233.0,2251.0,1006000
126,ADANIGREEN,912129.0,2025-04-11,890.0,903.4,878.7,893.65,2380909
127,ADANIGREEN,912129.0,2025-04-15,910.0,942.0,901.3,936.65,2944940
128,ADANIGREEN,912129.0,2025-04-16,936.95,955.95,931.5,945.6,2203548
129,ADANIGREEN,912129.0,2025-04-17,945.6,972.0,940.0,947.15,2905274
130,ADANIGREEN,912129.0,2025-04-21,954.7,966.6,944.0,956.25,2149379
131,ADANIGREEN,912129.0,2025-04-22,962.0,965.5,941.55,943.3,2283380
132,ADANIGREEN,912129.0,2025-04-23,950.0,956.9,926.0,952.5,2614789
133,ADANIGREEN,912129.0,2025-04-24,956.9,974.0,948.75,968.95,3604578
134,ADANIGREEN,912129.0,2025-04-25,974.0,975.85,903.7,912.55,6824718
135,ADANIGREEN,912129.0,2025-04-28,915.35,944.95,909.15,941.0,3691409
136,ADANIGREEN,912129.0,2025-04-29,960.0,961.9,918.9,922.4,6040053
137,ADANIGREEN,912129.0,2025-04-30,922.8,929.0,895.0,900.7,3000004
138,ADANIGREEN,912129.0,2025-05-02,902.05,931.95,900.0,905.25,3422602
139,ADANIGREEN,912129.0,2025-05-05,912.7,1003.5,910.55,965.7,13652180
140,ADANIGREEN,912129.0,2025-05-06,966.0,971.25,918.0,923.25,4153763
141,ADANIGREEN,912129.0,2025-05-07,901.2,929.0,901.1,917.25,3179762
142,ADANIGREEN,912129.0,2025-05-08,926.05,933.2,870.2,880.5,4281975
143,ADANIGREEN,912129.0,2025-05-09,859.4,887.85,854.35,879.45,3051122
144,ADANIPORTS,3861249.0,2025-04-11,1163.0,1170.3,1148.0,1164.55,3536245
145,ADANIPORTS,3861249.0,2025-04-15,1200.0,1225.9,1179.0,1210.8,3176522
146,ADANIPORTS,3861249.0,2025-04-16,1210.0,1235.5,1201.6,1232.9,1909731
147,ADANIPORTS,3861249.0,2025-04-17,1232.9,1282.5,1218.6,1259.4,4280765
148,ADANIPORTS,3861249.0,2025-04-21,1259.4,1260.0,1209.4,1243.1,6049182
149,ADANIPORTS,3861249.0,2025-04-22,1249.6,1255.6,1227.0,1233.2,2932537
150,ADANIPORTS,3861249.0,2025-04-23,1240.1,1242.8,1216.8,1239.1,2580999
151,ADANIPORTS,3861249.0,2025-04-24,1238.0,1248.0,1231.6,1236.4,2133285
152,ADANIPORTS,3861249.0,2025-04-25,1236.3,1243.4,1181.2,1193.0,3628854
153,ADANIPORTS,3861249.0,2025-04-28,1188.1,1214.7,1184.1,1209.9,2646406
154,ADANIPORTS,3861249.0,2025-04-29,1212.0,1223.9,1202.5,1216.4,2381980
155,ADANIPORTS,3861249.0,2025-04-30,1215.1,1226.5,1203.9,1216.5,1824334
156,ADANIPORTS,3861249.0,2025-05-02,1255.0,1295.0,1242.7,1267.1,12024229
157,ADANIPORTS,3861249.0,2025-05-05,1290.0,1377.0,1285.7,1347.1,14191797
158,ADANIPORTS,3861249.0,2025-05-06,1350.0,1356.3,1315.0,1320.8,3604276
159,ADANIPORTS,3861249.0,2025-05-07,1298.8,1341.3,1298.7,1338.2,3269847
160,ADANIPORTS,3861249.0,2025-05-08,1340.0,1366.9,1316.4,1333.1,5077662
161,ADANIPORTS,3861249.0,2025-05-09,1300.0,1324.9,1292.6,1306.3,2979366
162,ATGL,1552897.0,2025-04-11,598.0,601.2,587.6,592.05,650826
163,ATGL,1552897.0,2025-04-15,600.0,612.15,596.55,610.65,716934
164,ATGL,1552897.0,2025-04-16,603.0,610.55,601.05,608.0,560440
165,ATGL,1552897.0,2025-04-17,607.9,622.25,604.0,608.25,928948
166,ATGL,1552897.0,2025-04-21,614.0,627.25,609.0,624.25,868598
167,ATGL,1552897.0,2025-04-22,627.2,634.0,618.1,620.85,668294
168,ATGL,1552897.0,2025-04-23,621.95,629.9,619.35,626.5,584430
169,ATGL,1552897.0,2025-04-24,626.0,631.75,621.55,624.95,600192
170,ATGL,1552897.0,2025-04-25,626.0,629.0,594.0,600.0,902183
171,ATGL,1552897.0,2025-04-28,600.0,622.2,600.0,617.0,1012889
172,ATGL,1552897.0,2025-04-29,621.05,625.0,608.0,609.75,629183
173,ATGL,1552897.0,2025-04-30,612.0,612.0,595.15,600.2,411519
174,ATGL,1552897.0,2025-05-02,599.0,613.9,597.5,599.75,518330
175,ATGL,1552897.0,2025-05-05,607.0,684.4,603.45,665.55,16749924
176,ATGL,1552897.0,2025-05-06,666.9,677.65,630.0,632.95,4149196
177,ATGL,1552897.0,2025-05-07,613.65,635.95,611.5,625.45,1269091
178,ATGL,1552897.0,2025-05-08,633.25,637.65,604.0,609.75,976521
179,ATGL,1552897.0,2025-05-09,590.55,606.8,587.1,601.1,1363901
180,ABCAPITAL,5533185.0,2025-04-11,184.0,188.0,183.9,185.33,4469518
181,ABCAPITAL,5533185.0,2025-04-15,188.0,191.0,186.69,190.64,3226844
182,ABCAPITAL,5533185.0,2025-04-16,191.0,196.34,190.09,195.82,6296910
183,ABCAPITAL,5533185.0,2025-04-17,196.0,199.0,195.5,198.18,5630583
184,ABCAPITAL,5533185.0,2025-04-21,199.9,204.99,197.85,202.49,6404738
185,ABCAPITAL,5533185.0,2025-04-22,203.0,206.99,202.65,203.82,5509241
186,ABCAPITAL,5533185.0,2025-04-23,204.95,208.8,200.5,207.98,4082754
187,ABCAPITAL,5533185.0,2025-04-24,207.01,208.23,202.02,203.1,3596167
188,ABCAPITAL,5533185.0,2025-04-25,202.73,204.2,194.0,195.94,5773192
189,ABCAPITAL,5533185.0,2025-04-28,195.0,200.95,195.0,199.42,3069376
190,ABCAPITAL,5533185.0,2025-04-29,201.0,203.0,199.1,199.71,3138260
191,ABCAPITAL,5533185.0,2025-04-30,199.6,199.7,195.22,196.36,2527340
192,ABCAPITAL,5533185.0,2025-05-02,197.0,201.8,195.9,198.08,3173576
193,ABCAPITAL,5533185.0,2025-05-05,198.0,200.94,197.59,199.32,2452802
194,ABCAPITAL,5533185.0,2025-05-06,198.5,200.78,191.42,191.94,4092349
195,ABCAPITAL,5533185.0,2025-05-07,188.93,201.65,188.41,200.75,7202675
196,ABCAPITAL,5533185.0,2025-05-08,200.7,204.5,193.0,194.62,4759157
197,ABCAPITAL,5533185.0,2025-05-09,190.0,194.88,189.81,193.17,4447930
198,ABFRL,7707649.0,2025-04-11,254.0,255.25,249.25,254.0,1351428
199,ABFRL,7707649.0,2025-04-15,258.95,264.5,255.8,263.65,1499585
200,ABFRL,7707649.0,2025-04-16,264.1,265.5,261.5,264.3,1268940
201,ABFRL,7707649.0,2025-04-17,264.8,272.3,264.35,266.2,4625605
202,ABFRL,7707649.0,2025-04-21,266.2,271.15,265.0,269.15,1607233
203,ABFRL,7707649.0,2025-04-22,269.15,275.0,266.3,271.95,1891444
204,ABFRL,7707649.0,2025-04-23,273.5,275.7,268.5,272.9,1452833
205,ABFRL,7707649.0,2025-04-24,273.0,275.0,271.25,273.2,1102489
206,ABFRL,7707649.0,2025-04-25,273.0,274.7,260.15,264.15,2836519
207,ABFRL,7707649.0,2025-04-28,263.9,276.4,263.8,273.8,4459037
208,ABFRL,7707649.0,2025-04-29,273.8,278.55,266.5,268.2,2695954
209,ABFRL,7707649.0,2025-04-30,269.85,270.25,261.5,263.55,1990813
210,ABFRL,7707649.0,2025-05-02,262.2,266.3,254.15,256.2,3233944
211,ABFRL,7707649.0,2025-05-05,256.0,263.95,255.25,262.9,1774380
212,ABFRL,7707649.0,2025-05-06,262.9,265.6,255.55,256.6,1638536
213,ABFRL,7707649.0,2025-05-07,256.55,265.95,256.45,264.7,3046456
214,ABFRL,7707649.0,2025-05-08,264.5,269.25,256.5,258.4,1998549
215,ABFRL,7707649.0,2025-05-09,253.5,258.15,251.05,253.9,1317678
216,ALKEM,2995969.0,2025-04-11,4900.0,4909.35,4840.0,4887.45,50959
217,ALKEM,2995969.0,2025-04-15,4900.0,4950.0,4852.0,4920.8,97788
218,ALKEM,2995969.0,2025-04-16,4949.9,4985.4,4913.6,4957.6,64140
219,ALKEM,2995969.0,2025-04-17,4979.0,4989.5,4881.1,4953.3,45830
220,ALKEM,2995969.0,2025-04-21,4960.0,5008.0,4921.0,5000.4,97952
221,ALKEM,2995969.0,2025-04-22,5010.0,5075.0,4988.7,5013.6,43203
222,ALKEM,2995969.0,2025-04-23,5064.9,5250.5,5020.0,5233.0,162739
223,ALKEM,2995969.0,2025-04-24,5268.0,5299.0,5165.5,5201.2,138180
224,ALKEM,2995969.0,2025-04-25,5238.0,5238.0,4990.0,5033.5,78196
225,ALKEM,2995969.0,2025-04-28,4999.0,5088.0,4995.0,5025.8,51506
226,ALKEM,2995969.0,2025-04-29,5028.1,5047.3,4960.7,5030.8,53059
227,ALKEM,2995969.0,2025-04-30,5041.0,5165.9,5041.0,5116.0,114595
228,ALKEM,2995969.0,2025-05-02,5120.0,5139.5,5053.0,5076.0,54493
229,ALKEM,2995969.0,2025-05-05,5050.0,5150.0,5041.0,5085.5,29925
230,ALKEM,2995969.0,2025-05-06,5061.0,5095.5,5001.0,5023.5,33502
231,ALKEM,2995969.0,2025-05-07,4978.0,5055.0,4975.0,5033.0,35691
232,ALKEM,2995969.0,2025-05-08,5025.0,5033.0,4920.5,4939.5,154258
233,ALKEM,2995969.0,2025-05-09,4850.0,4961.0,4850.0,4946.5,53048
234,AMBUJACEM,325121.0,2025-04-11,553.75,556.8,544.0,548.65,3541770
235,AMBUJACEM,325121.0,2025-04-15,555.0,559.2,550.25,558.05,2937116
236,AMBUJACEM,325121.0,2025-04-16,559.95,566.5,552.4,565.75,3073455
237,AMBUJACEM,325121.0,2025-04-17,565.75,571.1,562.15,569.8,2468279
238,AMBUJACEM,325121.0,2025-04-21,572.3,582.3,567.85,578.9,3429480
239,AMBUJACEM,325121.0,2025-04-22,580.0,584.8,575.1,577.9,4202944
240,AMBUJACEM,325121.0,2025-04-23,582.65,582.9,569.3,574.35,2666133
241,AMBUJACEM,325121.0,2025-04-24,574.35,580.0,568.4,572.0,4092552
242,AMBUJACEM,325121.0,2025-04-25,572.0,574.2,544.0,548.7,3491061
243,AMBUJACEM,325121.0,2025-04-28,548.85,552.85,541.0,544.95,2686846
244,AMBUJACEM,325121.0,2025-04-29,549.0,552.1,530.1,533.95,7512372
245,AMBUJACEM,325121.0,2025-04-30,540.0,546.2,533.05,539.7,5851731
246,AMBUJACEM,325121.0,2025-05-02,537.55,542.6,527.25,531.7,3225310
247,AMBUJACEM,325121.0,2025-05-05,535.8,549.65,529.6,541.4,8102588
248,AMBUJACEM,325121.0,2025-05-06,542.0,543.7,532.15,535.15,3127458
249,AMBUJACEM,325121.0,2025-05-07,532.8,538.35,526.3,535.2,4047670
250,AMBUJACEM,325121.0,2025-05-08,536.0,538.95,520.05,524.4,3213287
251,AMBUJACEM,325121.0,2025-05-09,516.0,529.3,512.25,527.45,1880094
252,ANGELONE,82945.0,2025-04-11,2298.75,2309.0,2251.25,2265.0,606686
253,ANGELONE,82945.0,2025-04-15,2307.9,2327.6,2290.2,2318.4,791025
254,ANGELONE,82945.0,2025-04-16,2310.0,2372.0,2290.2,2352.6,1266420
255,ANGELONE,82945.0,2025-04-17,2201.0,2385.8,2201.0,2356.2,5558254
256,ANGELONE,82945.0,2025-04-21,2356.2,2524.0,2356.2,2463.3,2904113
257,ANGELONE,82945.0,2025-04-22,2470.0,2552.5,2454.2,2520.7,1925473
258,ANGELONE,82945.0,2025-04-23,2533.3,2545.1,2415.0,2507.8,2678338
259,ANGELONE,82945.0,2025-04-24,2507.3,2541.0,2483.0,2498.6,1024075
260,ANGELONE,82945.0,2025-04-25,2498.6,2512.7,2305.1,2328.4,2044434
261,ANGELONE,82945.0,2025-04-28,2328.4,2376.0,2321.1,2354.2,885282
262,ANGELONE,82945.0,2025-04-29,2370.0,2405.0,2341.3,2351.7,703705
263,ANGELONE,82945.0,2025-04-30,2350.0,2351.7,2300.0,2312.3,658488
264,ANGELONE,82945.0,2025-05-02,2312.3,2348.6,2295.1,2318.8,497213
265,ANGELONE,82945.0,2025-05-05,2325.0,2399.0,2301.8,2391.8,776384
266,ANGELONE,82945.0,2025-05-06,2390.0,2395.9,2285.1,2299.3,802348
267,ANGELONE,82945.0,2025-05-07,2265.9,2405.0,2259.0,2375.7,1133248
268,ANGELONE,82945.0,2025-05-08,2371.5,2424.2,2312.1,2330.2,881297
269,ANGELONE,82945.0,2025-05-09,2269.6,2346.8,2252.9,2326.5,778004
270,APOLLOHOSP,40193.0,2025-04-11,6822.7,6870.95,6765.5,6780.95,652003
271,APOLLOHOSP,40193.0,2025-04-15,6965.0,6965.0,6835.0,6905.0,778401
272,APOLLOHOSP,40193.0,2025-04-16,6870.0,7034.5,6865.0,7005.5,621996
273,APOLLOHOSP,40193.0,2025-04-17,7038.0,7092.0,7000.0,7073.5,533349
274,APOLLOHOSP,40193.0,2025-04-21,7150.0,7189.0,7058.0,7142.5,244570
275,APOLLOHOSP,40193.0,2025-04-22,7141.5,7172.5,7070.0,7088.5,305540
276,APOLLOHOSP,40193.0,2025-04-23,7088.5,7169.0,7071.5,7142.0,287593
277,APOLLOHOSP,40193.0,2025-04-24,7141.5,7184.5,7093.5,7159.5,277769
278,APOLLOHOSP,40193.0,2025-04-25,7169.5,7243.0,6898.0,6953.0,550158
279,APOLLOHOSP,40193.0,2025-04-28,6954.5,7056.0,6954.5,7045.0,379519
280,APOLLOHOSP,40193.0,2025-04-29,7049.0,7090.0,6976.0,6992.5,174253
281,APOLLOHOSP,40193.0,2025-04-30,6992.0,7035.5,6920.0,6977.0,499567
282,APOLLOHOSP,40193.0,2025-05-02,6922.0,7098.0,6913.5,6954.5,269757
283,APOLLOHOSP,40193.0,2025-05-05,6960.0,7031.0,6950.0,6974.0,259097
284,APOLLOHOSP,40193.0,2025-05-06,6999.5,7074.0,6950.0,7009.0,292595
285,APOLLOHOSP,40193.0,2025-05-07,6970.0,7056.0,6950.0,6983.0,338311
286,APOLLOHOSP,40193.0,2025-05-08,6950.0,6979.0,6806.0,6851.5,383274
287,APOLLOHOSP,40193.0,2025-05-09,6735.5,6844.0,6677.5,6722.0,428193
288,APOLLOTYRE,41729.0,2025-04-11,419.9,428.7,411.9,427.75,2909601
289,APOLLOTYRE,41729.0,2025-04-15,428.6,439.75,428.6,439.1,2527163
290,APOLLOTYRE,41729.0,2025-04-16,439.4,449.0,436.6,448.2,1618991
291,APOLLOTYRE,41729.0,2025-04-17,448.9,454.9,443.85,451.75,1323859
292,APOLLOTYRE,41729.0,2025-04-21,451.8,462.35,448.2,460.8,1435427
293,APOLLOTYRE,41729.0,2025-04-22,461.55,465.85,457.95,462.4,776057
294,APOLLOTYRE,41729.0,2025-04-23,465.55,467.0,457.05,460.15,778254
295,APOLLOTYRE,41729.0,2025-04-24,460.15,472.9,456.65,470.45,1488463
296,APOLLOTYRE,41729.0,2025-04-25,472.4,474.35,455.45,461.4,1520153
297,APOLLOTYRE,41729.0,2025-04-28,459.0,461.0,445.9,459.45,927869
298,APOLLOTYRE,41729.0,2025-04-29,461.7,464.3,453.0,455.95,883384
299,APOLLOTYRE,41729.0,2025-04-30,454.8,475.3,454.3,471.9,4518564
300,APOLLOTYRE,41729.0,2025-05-02,475.0,480.8,469.45,478.3,2912182
301,APOLLOTYRE,41729.0,2025-05-05,485.0,491.75,481.65,487.8,2673499
302,APOLLOTYRE,41729.0,2025-05-06,487.8,490.35,480.0,482.85,1576060
303,APOLLOTYRE,41729.0,2025-05-07,473.2,499.0,473.0,494.75,2421760
304,APOLLOTYRE,41729.0,2025-05-08,498.5,503.95,481.0,484.6,1547020
305,APOLLOTYRE,41729.0,2025-05-09,478.95,482.0,460.1,466.6,2729974
306,ASHOKLEY,54273.0,2025-04-11,207.1,209.8,206.7,208.5,3837281
307,ASHOKLEY,54273.0,2025-04-15,211.0,215.53,210.11,214.95,7093667
308,ASHOKLEY,54273.0,2025-04-16,214.7,215.5,212.87,214.4,4834906
309,ASHOKLEY,54273.0,2025-04-17,214.29,219.4,212.83,218.98,6372845
310,ASHOKLEY,54273.0,2025-04-21,219.44,223.1,218.16,222.06,5302390
311,ASHOKLEY,54273.0,2025-04-22,222.0,225.34,220.91,222.67,5057422
312,ASHOKLEY,54273.0,2025-04-23,224.0,231.38,223.0,230.68,10947162
313,ASHOKLEY,54273.0,2025-04-24,230.15,232.1,228.83,230.62,6141469
314,ASHOKLEY,54273.0,2025-04-25,230.69,233.0,223.24,225.04,6984672
315,ASHOKLEY,54273.0,2025-04-28,223.1,227.79,222.68,227.46,2976823
316,ASHOKLEY,54273.0,2025-04-29,227.99,231.32,226.13,227.86,3403988
317,ASHOKLEY,54273.0,2025-04-30,227.88,229.55,224.71,225.31,5023583
318,ASHOKLEY,54273.0,2025-05-02,224.05,225.6,218.0,220.48,4278616
319,ASHOKLEY,54273.0,2025-05-05,220.5,224.95,220.42,224.19,2292678
320,ASHOKLEY,54273.0,2025-05-06,224.19,225.9,220.64,221.13,2030187
