,Symbol,instrument_token,date,open,high,low,close,volume
101,ABB,3329.0,2025-04-24 14:15:00,5688.0,5694.0,5680.0,5689.5,10989
102,ABB,3329.0,2025-04-24 14:45:00,5690.0,5709.5,5675.5,5692.0,47836
103,ABB,3329.0,2025-04-24 15:15:00,5690.5,5692.5,5655.0,5660.5,24801
104,ABB,3329.0,2025-04-25 09:15:00,5698.0,5708.5,5556.0,5556.0,59862
105,ABB,3329.0,2025-04-25 09:45:00,5557.5,5574.5,5471.5,5508.5,84910
106,ABB,3329.0,2025-04-25 10:15:00,5513.0,5518.0,5424.5,5451.0,92975
107,ABB,3329.0,2025-04-25 10:45:00,5451.0,5469.0,5395.0,5407.5,77977
108,ABB,3329.0,2025-04-25 11:15:00,5410.5,5420.0,5385.0,5403.5,42440
109,ABB,3329.0,2025-04-25 11:45:00,5403.5,5460.0,5395.0,5452.0,29844
110,ABB,3329.0,2025-04-25 12:15:00,5453.0,5508.0,5451.0,5495.0,30895
111,ABB,3329.0,2025-04-25 12:45:00,5495.0,5538.0,5495.0,5534.0,20303
112,ABB,3329.0,2025-04-25 13:15:00,5533.5,5542.5,5514.0,5531.0,17234
113,ABB,3329.0,2025-04-25 13:45:00,5531.0,5537.5,5472.5,5483.5,26548
114,ABB,3329.0,2025-04-25 14:15:00,5485.0,5510.0,5480.5,5500.5,31664
115,ABB,3329.0,2025-04-25 14:45:00,5500.5,5506.0,5477.0,5500.0,44622
116,ABB,3329.0,2025-04-25 15:15:00,5497.5,5505.0,5480.0,5480.0,78053
117,ABB,3329.0,2025-04-28 09:15:00,5499.0,5558.5,5470.0,5496.5,35259
118,ABB,3329.0,2025-04-28 09:45:00,5491.5,5549.0,5491.5,5540.0,19004
119,ABB,3329.0,2025-04-28 10:15:00,5540.0,5551.0,5490.0,5490.0,18964
120,ABB,3329.0,2025-04-28 10:45:00,5490.0,5508.5,5459.0,5464.0,16275
121,ABB,3329.0,2025-04-28 11:15:00,5467.0,5508.0,5462.0,5500.0,13700
122,ABB,3329.0,2025-04-28 11:45:00,5500.0,5518.0,5497.0,5513.0,12131
123,ABB,3329.0,2025-04-28 12:15:00,5513.0,5541.5,5513.0,5539.5,16290
124,ABB,3329.0,2025-04-28 12:45:00,5538.0,5549.0,5509.0,5520.5,10966
125,ABB,3329.0,2025-04-28 13:15:00,5520.5,5532.5,5514.0,5527.0,7073
126,ABB,3329.0,2025-04-28 13:45:00,5523.5,5529.0,5510.5,5519.0,3578
127,ABB,3329.0,2025-04-28 14:15:00,5519.0,5520.0,5494.0,5509.0,17817
128,ABB,3329.0,2025-04-28 14:45:00,5509.0,5543.5,5508.5,5536.5,20941
129,ABB,3329.0,2025-04-28 15:15:00,5535.5,5542.0,5525.0,5532.0,12676
130,ABB,3329.0,2025-04-29 09:15:00,5582.0,5625.0,5560.5,5576.5,43327
131,ABB,3329.0,2025-04-29 09:45:00,5576.5,5610.5,5560.0,5585.0,23775
132,ABB,3329.0,2025-04-29 10:15:00,5585.0,5586.5,5567.5,5572.5,10171
133,ABB,3329.0,2025-04-29 10:45:00,5572.5,5598.0,5570.0,5588.5,9206
134,ABB,3329.0,2025-04-29 11:15:00,5588.5,5598.0,5578.5,5585.0,5536
135,ABB,3329.0,2025-04-29 11:45:00,5585.0,5593.5,5570.0,5583.5,24634
136,ABB,3329.0,2025-04-29 12:15:00,5583.5,5598.5,5577.0,5590.0,7282
137,ABB,3329.0,2025-04-29 12:45:00,5590.0,5595.5,5581.0,5589.0,4736
138,ABB,3329.0,2025-04-29 13:15:00,5587.0,5595.0,5584.5,5587.5,7269
139,ABB,3329.0,2025-04-29 13:45:00,5587.5,5592.0,5581.0,5590.0,6744
140,ABB,3329.0,2025-04-29 14:15:00,5590.0,5591.5,5570.0,5575.5,22666
141,ABB,3329.0,2025-04-29 14:45:00,5575.0,5590.0,5574.5,5585.0,35394
142,ABB,3329.0,2025-04-29 15:15:00,5584.5,5592.5,5580.0,5589.5,23523
143,ABB,3329.0,2025-04-30 09:15:00,5590.0,5604.0,5484.5,5515.0,45917
144,ABB,3329.0,2025-04-30 09:45:00,5517.0,5553.0,5504.5,5523.0,21730
145,ABB,3329.0,2025-04-30 10:15:00,5523.0,5580.5,5523.0,5548.0,20637
146,ABB,3329.0,2025-04-30 10:45:00,5548.0,5572.0,5543.5,5545.0,14281
147,ABB,3329.0,2025-04-30 11:15:00,5545.0,5555.0,5539.5,5548.5,28029
148,ABB,3329.0,2025-04-30 11:45:00,5546.0,5546.5,5506.0,5524.5,37538
149,ABB,3329.0,2025-04-30 12:15:00,5524.5,5524.5,5509.5,5511.5,8371
150,ABB,3329.0,2025-04-30 12:45:00,5509.5,5518.0,5509.5,5509.5,5802
151,ABB,3329.0,2025-04-30 13:15:00,5509.5,5528.5,5507.5,5520.0,20957
152,ABB,3329.0,2025-04-30 13:45:00,5520.0,5527.5,5517.5,5520.0,20639
153,ABB,3329.0,2025-04-30 14:15:00,5520.0,5523.5,5501.5,5509.5,17857
154,ABB,3329.0,2025-04-30 14:45:00,5511.0,5546.5,5511.0,5522.0,49997
155,ABB,3329.0,2025-04-30 15:15:00,5522.5,5522.5,5469.0,5479.0,24228
156,ABB,3329.0,2025-05-02 09:15:00,5505.0,5531.0,5470.0,5490.0,24907
157,ABB,3329.0,2025-05-02 09:45:00,5490.0,5519.5,5484.5,5493.0,11415
158,ABB,3329.0,2025-05-02 10:15:00,5496.0,5516.0,5480.0,5498.5,13969
159,ABB,3329.0,2025-05-02 10:45:00,5498.5,5506.0,5465.5,5474.0,12415
160,ABB,3329.0,2025-05-02 11:15:00,5474.0,5481.0,5451.0,5466.0,45826
161,ABB,3329.0,2025-05-02 11:45:00,5466.0,5483.0,5448.0,5452.5,31462
162,ABB,3329.0,2025-05-02 12:15:00,5450.0,5460.0,5420.0,5460.0,30158
163,ABB,3329.0,2025-05-02 12:45:00,5460.0,5479.5,5457.5,5464.0,15273
164,ABB,3329.0,2025-05-02 13:15:00,5464.0,5479.5,5459.0,5465.0,4143
165,ABB,3329.0,2025-05-02 13:45:00,5466.0,5474.0,5454.0,5467.5,6129
166,ABB,3329.0,2025-05-02 14:15:00,5465.5,5470.0,5431.0,5449.5,9134
167,ABB,3329.0,2025-05-02 14:45:00,5450.0,5476.5,5445.0,5456.5,20185
168,ABB,3329.0,2025-05-02 15:15:00,5456.5,5457.0,5422.0,5428.0,15626
169,ABB,3329.0,2025-05-05 09:15:00,5499.0,5499.0,5421.0,5443.0,27150
170,ABB,3329.0,2025-05-05 09:45:00,5447.5,5489.0,5446.0,5471.5,16811
171,ABB,3329.0,2025-05-05 10:15:00,5471.5,5485.5,5451.0,5454.0,10693
172,ABB,3329.0,2025-05-05 10:45:00,5454.0,5455.0,5415.5,5434.5,12596
173,ABB,3329.0,2025-05-05 11:15:00,5434.5,5467.5,5429.5,5455.5,40428
174,ABB,3329.0,2025-05-05 11:45:00,5455.0,5465.0,5433.5,5452.0,16106
175,ABB,3329.0,2025-05-05 12:15:00,5455.5,5470.0,5454.5,5460.5,11513
176,ABB,3329.0,2025-05-05 12:45:00,5460.5,5478.0,5460.0,5460.0,10527
177,ABB,3329.0,2025-05-05 13:15:00,5460.0,5469.0,5436.0,5462.0,41397
178,ABB,3329.0,2025-05-05 13:45:00,5462.0,5472.5,5460.0,5464.5,7676
179,ABB,3329.0,2025-05-05 14:15:00,5464.5,5474.5,5460.0,5471.0,5083
180,ABB,3329.0,2025-05-05 14:45:00,5471.0,5495.0,5468.0,5487.0,26287
181,ABB,3329.0,2025-05-05 15:15:00,5487.5,5504.5,5458.5,5499.0,14667
182,ABB,3329.0,2025-05-06 09:15:00,5500.0,5500.0,5401.0,5449.0,41064
183,ABB,3329.0,2025-05-06 09:45:00,5452.5,5454.5,5402.0,5423.5,13736
184,ABB,3329.0,2025-05-06 10:15:00,5423.0,5424.5,5405.0,5418.5,8027
185,ABB,3329.0,2025-05-06 10:45:00,5418.5,5420.0,5385.0,5386.5,34780
186,ABB,3329.0,2025-05-06 11:15:00,5386.5,5393.5,5361.5,5365.5,64608
187,ABB,3329.0,2025-05-06 11:45:00,5370.5,5384.5,5310.0,5337.0,52851
188,ABB,3329.0,2025-05-06 12:15:00,5337.0,5355.5,5318.0,5342.5,44763
189,ABB,3329.0,2025-05-06 12:45:00,5342.5,5389.5,5341.5,5382.0,15380
190,ABB,3329.0,2025-05-06 13:15:00,5382.0,5387.5,5361.5,5366.5,10522
191,ABB,3329.0,2025-05-06 13:45:00,5366.0,5386.5,5351.0,5351.5,24775
192,ABB,3329.0,2025-05-06 14:15:00,5351.5,5356.0,5334.5,5341.5,32359
193,ABB,3329.0,2025-05-06 14:45:00,5341.5,5347.0,5324.0,5343.5,35786
194,ABB,3329.0,2025-05-06 15:15:00,5340.5,5342.5,5321.0,5329.0,21075
195,ABB,3329.0,2025-05-07 09:15:00,5270.5,5435.5,5270.0,5357.0,43954
196,ABB,3329.0,2025-05-07 09:45:00,5353.5,5363.5,5316.0,5322.0,21593
197,ABB,3329.0,2025-05-07 10:15:00,5322.0,5398.0,5317.5,5386.0,23017
198,ABB,3329.0,2025-05-07 10:45:00,5388.5,5409.5,5358.5,5408.5,8099
199,ABB,3329.0,2025-05-07 11:15:00,5408.5,5430.0,5406.5,5421.0,9923
200,ABB,3329.0,2025-05-07 11:45:00,5421.0,5427.5,5397.0,5423.5,7707
201,ABB,3329.0,2025-05-07 12:15:00,5423.5,5432.5,5419.0,5431.0,7054
202,ABB,3329.0,2025-05-07 12:45:00,5432.0,5445.0,5405.5,5426.0,17041
203,ABB,3329.0,2025-05-07 13:15:00,5426.0,5438.5,5383.0,5395.5,19279
204,ABB,3329.0,2025-05-07 13:45:00,5395.5,5408.5,5382.0,5397.5,12599
205,ABB,3329.0,2025-05-07 14:15:00,5399.0,5411.5,5375.5,5397.0,17707
206,ABB,3329.0,2025-05-07 14:45:00,5397.0,5411.0,5380.5,5396.5,33713
207,ABB,3329.0,2025-05-07 15:15:00,5398.0,5411.0,5375.0,5401.0,45524
208,ABB,3329.0,2025-05-08 09:15:00,5402.0,5439.5,5315.5,5366.0,28407
209,ABB,3329.0,2025-05-08 09:45:00,5366.0,5415.5,5352.5,5395.5,20296
210,ABB,3329.0,2025-05-08 10:15:00,5395.5,5427.5,5390.5,5407.5,19529
211,ABB,3329.0,2025-05-08 10:45:00,5407.5,5429.5,5392.5,5402.0,13882
212,ABB,3329.0,2025-05-08 11:15:00,5402.0,5412.0,5390.5,5398.5,10395
213,ABB,3329.0,2025-05-08 11:45:00,5398.5,5400.5,5375.5,5392.0,13718
214,ABB,3329.0,2025-05-08 12:15:00,5390.0,5407.0,5384.5,5395.5,18584
215,ABB,3329.0,2025-05-08 12:45:00,5395.5,5405.5,5369.0,5371.0,22312
216,ABB,3329.0,2025-05-08 13:15:00,5367.0,5379.5,5345.0,5346.5,45750
217,ABB,3329.0,2025-05-08 13:45:00,5346.0,5361.5,5331.5,5349.5,51027
218,ABB,3329.0,2025-05-08 14:15:00,5349.5,5386.0,5347.0,5368.5,15146
219,ABB,3329.0,2025-05-08 14:45:00,5368.0,5368.0,5285.5,5307.5,58980
220,ABB,3329.0,2025-05-08 15:15:00,5307.5,5307.5,5210.0,5249.0,26716
221,ABB,3329.0,2025-05-09 09:15:00,5190.0,5330.0,5190.0,5316.5,46812
222,ABB,3329.0,2025-05-09 09:45:00,5316.0,5328.0,5246.5,5320.0,26585
223,ABB,3329.0,2025-05-09 10:15:00,5322.5,5350.0,5307.5,5325.5,20149
224,ABB,3329.0,2025-05-09 10:45:00,5322.5,5358.0,5321.5,5350.0,12760
225,ABB,3329.0,2025-05-09 11:15:00,5350.5,5411.0,5340.5,5386.5,33185
226,ABB,3329.0,2025-05-09 11:45:00,5386.5,5410.0,5367.5,5405.5,15841
227,ABB,3329.0,2025-05-09 12:15:00,5405.5,5419.0,5383.0,5400.0,29655
228,ABB,3329.0,2025-05-09 12:45:00,5402.0,5417.0,5365.5,5402.5,22858
229,ABB,3329.0,2025-05-09 13:15:00,5403.0,5410.5,5381.0,5392.5,16328
230,ABB,3329.0,2025-05-09 13:45:00,5392.0,5410.0,5390.0,5410.0,9827
231,ABB,3329.0,2025-05-09 14:15:00,5410.0,5422.0,5395.5,5415.0,16733
232,ABB,3329.0,2025-05-09 14:45:00,5415.0,5446.5,5412.0,5438.0,33957
233,ABB,3329.0,2025-05-09 15:15:00,5436.0,5468.0,5431.0,5465.0,35670
234,ACC,5633.0,2025-04-11 09:15:00,2001.15,2049.0,1995.65,2002.6,41157
235,ACC,5633.0,2025-04-11 09:45:00,2002.6,2002.6,1988.65,1990.0,18735
236,ACC,5633.0,2025-04-11 10:15:00,1990.0,1991.8,1976.4,1979.8,15305
237,ACC,5633.0,2025-04-11 10:45:00,1979.8,1990.85,1977.75,1990.7,5723
238,ACC,5633.0,2025-04-11 11:15:00,1990.7,1999.0,1989.8,1997.85,11579
239,ACC,5633.0,2025-04-11 11:45:00,1997.85,2002.3,1995.0,2001.4,15810
240,ACC,5633.0,2025-04-11 12:15:00,2001.4,2011.05,2000.9,2010.0,18098
241,ACC,5633.0,2025-04-11 12:45:00,2010.0,2013.25,2007.8,2011.0,7933
242,ACC,5633.0,2025-04-11 13:15:00,2010.05,2011.6,2006.55,2008.65,9107
243,ACC,5633.0,2025-04-11 13:45:00,2008.65,2010.0,2000.1,2005.0,29416
244,ACC,5633.0,2025-04-11 14:15:00,2005.0,2012.0,2004.85,2011.5,15347
245,ACC,5633.0,2025-04-11 14:45:00,2011.5,2013.25,2006.05,2007.55,12433
246,ACC,5633.0,2025-04-11 15:15:00,2007.55,2008.9,2003.05,2005.0,17262
247,ACC,5633.0,2025-04-15 09:15:00,2017.4,2026.7,2008.8,2017.0,28014
248,ACC,5633.0,2025-04-15 09:45:00,2017.0,2026.7,2015.8,2023.7,10683
249,ACC,5633.0,2025-04-15 10:15:00,2022.5,2025.0,2015.1,2017.9,8214
250,ACC,5633.0,2025-04-15 10:45:00,2017.9,2029.9,2015.1,2026.2,8916
251,ACC,5633.0,2025-04-15 11:15:00,2026.2,2038.3,2022.2,2036.5,31521
252,ACC,5633.0,2025-04-15 11:45:00,2036.0,2037.0,2031.8,2036.0,12540
253,ACC,5633.0,2025-04-15 12:15:00,2036.0,2037.4,2028.0,2030.0,9788
254,ACC,5633.0,2025-04-15 12:45:00,2030.0,2035.9,2029.0,2035.0,12378
255,ACC,5633.0,2025-04-15 13:15:00,2035.0,2037.0,2034.0,2034.0,16504
256,ACC,5633.0,2025-04-15 13:45:00,2034.0,2036.7,2033.0,2035.4,9586
257,ACC,5633.0,2025-04-15 14:15:00,2035.4,2039.0,2035.0,2038.0,17691
258,ACC,5633.0,2025-04-15 14:45:00,2038.0,2046.2,2037.8,2045.5,37921
259,ACC,5633.0,2025-04-15 15:15:00,2046.0,2052.2,2045.1,2052.0,35822
260,ACC,5633.0,2025-04-16 09:15:00,2049.0,2057.4,2042.5,2055.9,30132
261,ACC,5633.0,2025-04-16 09:45:00,2055.9,2058.0,2052.0,2055.3,10022
262,ACC,5633.0,2025-04-16 10:15:00,2055.3,2056.0,2042.0,2049.8,12322
263,ACC,5633.0,2025-04-16 10:45:00,2049.8,2054.0,2043.2,2053.9,6363
264,ACC,5633.0,2025-04-16 11:15:00,2053.9,2055.5,2050.0,2051.0,5649
265,ACC,5633.0,2025-04-16 11:45:00,2051.0,2054.6,2050.4,2051.8,4155
266,ACC,5633.0,2025-04-16 12:15:00,2051.8,2052.0,2050.0,2051.1,2599
267,ACC,5633.0,2025-04-16 12:45:00,2051.1,2052.0,2046.5,2052.0,6784
268,ACC,5633.0,2025-04-16 13:15:00,2052.1,2053.0,2048.0,2051.3,20750
269,ACC,5633.0,2025-04-16 13:45:00,2051.3,2062.9,2051.0,2056.5,13125
270,ACC,5633.0,2025-04-16 14:15:00,2056.5,2056.5,2050.3,2050.9,7185
271,ACC,5633.0,2025-04-16 14:45:00,2050.9,2061.3,2050.1,2059.3,12885
272,ACC,5633.0,2025-04-16 15:15:00,2058.2,2061.3,2055.1,2058.2,7567
273,ACC,5633.0,2025-04-17 09:15:00,2059.3,2065.0,2047.4,2059.2,19131
274,ACC,5633.0,2025-04-17 09:45:00,2059.2,2061.4,2047.3,2049.1,9229
275,ACC,5633.0,2025-04-17 10:15:00,2049.1,2062.9,2049.1,2061.6,8344
276,ACC,5633.0,2025-04-17 10:45:00,2061.6,2063.1,2056.3,2059.8,2823
277,ACC,5633.0,2025-04-17 11:15:00,2059.8,2061.0,2058.0,2059.7,3032
278,ACC,5633.0,2025-04-17 11:45:00,2059.7,2060.0,2052.7,2056.0,4551
279,ACC,5633.0,2025-04-17 12:15:00,2056.0,2064.0,2055.0,2060.5,9382
280,ACC,5633.0,2025-04-17 12:45:00,2060.5,2063.0,2060.2,2062.7,4281
281,ACC,5633.0,2025-04-17 13:15:00,2062.7,2066.0,2058.0,2065.5,15542
282,ACC,5633.0,2025-04-17 13:45:00,2065.5,2066.0,2060.0,2060.0,3232
283,ACC,5633.0,2025-04-17 14:15:00,2060.0,2064.0,2060.0,2062.1,4436
284,ACC,5633.0,2025-04-17 14:45:00,2062.1,2063.5,2060.3,2062.4,7015
285,ACC,5633.0,2025-04-17 15:15:00,2062.4,2063.0,2060.0,2060.2,10001
286,ACC,5633.0,2025-04-21 09:15:00,2061.7,2086.5,2055.3,2083.3,65463
287,ACC,5633.0,2025-04-21 09:45:00,2083.5,2090.0,2081.3,2085.1,16983
288,ACC,5633.0,2025-04-21 10:15:00,2085.1,2094.9,2085.1,2089.2,18015
289,ACC,5633.0,2025-04-21 10:45:00,2089.2,2097.0,2088.0,2093.2,15464
290,ACC,5633.0,2025-04-21 11:15:00,2093.2,2093.5,2088.0,2093.0,7741
291,ACC,5633.0,2025-04-21 11:45:00,2093.0,2094.4,2086.1,2092.3,7492
292,ACC,5633.0,2025-04-21 12:15:00,2092.3,2096.2,2091.1,2095.9,5196
293,ACC,5633.0,2025-04-21 12:45:00,2095.0,2095.9,2088.2,2088.8,8317
294,ACC,5633.0,2025-04-21 13:15:00,2088.8,2090.5,2081.1,2081.1,6484
295,ACC,5633.0,2025-04-21 13:45:00,2081.1,2088.3,2080.1,2088.0,5964
